X,Nrep,rest,interval_duration,profil,PAM,rest_power,duration,PC,DR,power_cogganTSS,percent_power_max,percent_PAM,cumul_time
1...559,5,30,60,pursuiter,416.548283671423,208.274141835712,420,387.179914909432,1,438.881618372528,76.1170604667105,105.36152364001138,300
1...560,6,30,60,pursuiter,416.548283671423,208.274141835712,510,372.590750325244,1,422.677474894371,73.306708614856,101.47142395328719,360
1...561,7,30,60,pursuiter,416.548283671423,208.274141835712,600,361.374778787995,1,410.042800074682,71.11542452600821,98.43824021085811,420
1...562,8,30,60,pursuiter,416.548283671423,208.274141835712,690,352.321131228682,1,399.736331977697,69.32793099131536,95.96398488416594,480
1...563,9,30,60,pursuiter,416.548283671423,208.274141835712,780,344.757045264523,1,391.055322520908,67.82234749436967,93.87995050037847,540
1...564,10,30,60,pursuiter,416.548283671423,208.274141835712,870,338.274744064725,1,383.567544776831,66.52371112536272,92.082373115572,600
1...565,11,30,60,pursuiter,416.548283671423,208.274141835712,960,332.61041563747,1,376.990034992422,65.38294630628279,90.5033221286287,660
1...566,12,30,60,pursuiter,416.548283671423,208.274141835712,1050,327.584518760819,1,371.128304818916,64.36632211566203,89.09610707018668,720
1...567,13,30,60,pursuiter,416.548283671423,208.274141835712,1140,323.069818178039,1,365.843361055825,63.449732385907375,87.8273600916828,780
1...568,14,30,60,pursuiter,416.548283671423,208.274141835712,1230,318.973116938061,1,361.032649840446,62.615390775003846,86.67246127107603,840
1...569,15,30,60,pursuiter,416.548283671423,208.274141835712,1320,315.224249114055,1,356.618466204191,61.84982058776763,85.61275611580598,900
1...570,16,30,60,pursuiter,416.548283671423,208.274141835712,1410,311.769149580791,1,352.540596796192,61.142578772867694,84.633789314633,960
1...571,17,30,60,pursuiter,416.548283671423,208.274141835712,1500,308.565326131099,1,348.751478156927,60.485416202127126,83.72414239306416,1020
1...572,18,30,60,pursuiter,416.548283671423,208.274141835712,1590,305.578806043108,1,345.212910527281,59.87170773279067,82.87464480338322,1080
1...573,19,30,60,pursuiter,416.548283671423,208.274141835712,1680,302.782019840318,1,341.893767025749,59.296054900619986,82.07782397092718,1140
1...574,20,30,60,pursuiter,416.548283671423,208.274141835712,1770,300.15229913058,1,338.768358970214,58.75400241086551,81.3275128598147,1200
1...575,2,60,60,pursuiter,416.548283671423,208.274141835712,180,442.378307660971,1,515.797007590723,89.45681562358399,123.82646329605052,120
1...576,3,60,60,pursuiter,416.548283671423,208.274141835712,300,416.548283671423,1,497.532334329756,86.2890975401402,119.44169591686853,180
1...577,4,60,60,pursuiter,416.548283671423,208.274141835712,420,387.179914909432,1,465.917784938157,80.8060550363515,111.85204769819124,240
1...578,5,60,60,pursuiter,416.548283671423,208.274141835712,540,368.552967407735,1,444.953732612154,77.17017243902843,106.8192452241953,300
1...579,6,60,60,pursuiter,416.548283671423,208.274141835712,660,355.147416745231,1,429.430954207764,74.47799255963466,103.09271962971356,360
1...580,7,60,60,pursuiter,416.548283671423,208.274141835712,780,344.757045264523,1,417.157953592277,72.34943512899729,100.14636236536145,420
1...581,8,60,60,pursuiter,416.548283671423,208.274141835712,900,336.305962525352,1,407.0278729461,70.59253320191951,97.7144520578957,480
1...582,9,60,60,pursuiter,416.548283671423,208.274141835712,1020,329.197570808512,1,398.41052741756,69.09799120426023,95.64570135927622,540
1...583,10,60,60,pursuiter,416.548283671423,208.274141835712,1140,323.069818178039,1,390.915382862421,67.79807717863795,93.84635543733954,600
1...584,11,60,60,pursuiter,416.548283671423,208.274141835712,1260,317.687795986546,1,384.284651389022,66.6480819011624,92.25452761489449,660
1...585,12,60,60,pursuiter,416.548283671423,208.274141835712,1380,312.891031260852,1,378.339664098224,65.61701808316627,90.82732516950223,720
1...586,13,60,60,pursuiter,416.548283671423,208.274141835712,1500,308.565326131099,1,372.951691712954,64.68255967189044,89.53384429430074,780
1...587,14,60,60,pursuiter,416.548283671423,208.274141835712,1620,304.626670797872,1,368.025014158676,63.828105537562465,88.35110564252797,840
1...588,15,60,60,pursuiter,416.548283671423,208.274141835712,1740,301.011542452305,1,363.486571925413,63.04098466616445,87.26156994854753,900
1...589,16,60,60,pursuiter,416.548283671423,208.274141835712,1860,297.670787667162,1,359.279361909763,62.31131077290616,86.25155257947618,960
1...590,17,60,60,pursuiter,416.548283671423,208.274141835712,1980,294.565616914928,1,355.358067261344,61.63122436835744,85.31017440025119,1020
1...591,18,60,60,pursuiter,416.548283671423,208.274141835712,2100,291.664896724987,1,351.68607473222,60.994375464980955,84.42864573405207,1080
1...592,19,60,60,pursuiter,416.548283671423,208.274141835712,2220,288.94326789641,1,348.23338397964,60.39556097882968,83.59976445235569,1140
1...593,20,60,60,pursuiter,416.548283671423,208.274141835712,2340,286.379805980557,1,344.975107628809,59.83046458920841,82.81755588769354,1200
1...594,2,90,60,pursuiter,416.548283671423,208.274141835712,210,433.110782554825,1,527.437248871085,91.4756309767309,126.62091516073373,120
1...595,3,90,60,pursuiter,416.548283671423,208.274141835712,360,399.898214275197,1,500.60310075819,86.82167330573961,120.17888931048151,180
1...596,4,90,60,pursuiter,416.548283671423,208.274141835712,510,372.590750325244,1,470.58777966241,81.61599160221483,112.97316496293952,240
1...597,5,90,60,pursuiter,416.548283671423,208.274141835712,660,355.147416745231,1,450.33536608904,78.1035314671163,108.11120432902048,300
1...598,6,90,60,pursuiter,416.548283671423,208.274141835712,810,342.491330883704,1,435.12094476881,75.46483123653391,104.45870546715234,360
1...599,7,90,60,pursuiter,416.548283671423,208.274141835712,960,332.61041563747,1,422.953073238251,73.35450677938937,101.53758635382594,420
1...600,8,90,60,pursuiter,416.548283671423,208.274141835712,1110,324.524229290453,1,412.818229364235,71.59677874593972,99.10453254678866,480
1...601,9,90,60,pursuiter,416.548283671423,208.274141835712,1260,317.687795986546,1,404.133976993957,70.0906328170493,97.01971964257125,540
1...602,10,90,60,pursuiter,416.548283671423,208.274141835712,1410,311.769149580791,1,396.535956221143,68.77287654205145,95.1956764114131,600
1...603,11,90,60,pursuiter,416.548283671423,208.274141835712,1560,306.551982922224,1,389.781493883457,67.60142210729005,93.57414474210633,660
1...604,12,90,60,pursuiter,416.548283671423,208.274141835712,1710,301.887884315665,1,383.700999103437,66.54685666307168,92.11441125660808,720
1...605,13,90,60,pursuiter,416.548283671423,208.274141835712,1860,297.670787667162,1,378.171356538236,65.5878278045483,90.78691987518569,780
1...606,14,90,60,pursuiter,416.548283671423,208.274141835712,2010,293.822347040521,1,373.100390433944,64.70834910818284,89.56954212977838,840
1...607,15,90,60,pursuiter,416.548283671423,208.274141835712,2160,290.283094737973,1,368.417307952511,63.89614267827658,88.44528291061737,900
1...608,16,90,60,pursuiter,416.548283671423,208.274141835712,2310,287.006849988177,1,364.066562625383,63.141574860266125,87.400807276537,960
1...609,17,90,60,pursuiter,416.548283671423,208.274141835712,2460,283.95704743676,1,360.003769478723,62.43694778393783,86.42545980640678,1020
1...610,18,90,60,pursuiter,416.548283671423,208.274141835712,2610,281.104247800403,1,356.192901315176,61.776013102938855,85.51059151551904,1080
1...611,19,90,60,pursuiter,416.548283671423,208.274141835712,2760,278.424402889759,1,352.604312924365,61.15362932540356,84.6490855313432,1140
1...612,20,90,60,pursuiter,416.548283671423,208.274141835712,2910,275.897617078434,1,349.213316435439,60.56551473143372,83.83501508096516,1200
1...613,2,120,60,pursuiter,416.548283671423,208.274141835712,240,426.197906011164,1,538.400996867712,93.37711929218064,129.25296249507716,120
1...614,3,120,60,pursuiter,416.548283671423,208.274141835712,420,387.179914909432,1,503.835477048343,87.38227774035026,120.95488009399,180
1...615,4,120,60,pursuiter,416.548283671423,208.274141835712,600,361.374778787995,1,474.878009812367,82.3600640219059,114.00311282688058,240
1...616,5,120,60,pursuiter,416.548283671423,208.274141835712,780,344.757045264523,1,455.012450712727,78.91469766366208,109.23402365322067,300
1...617,6,120,60,pursuiter,416.548283671423,208.274141835712,960,332.61041563747,1,439.903090428436,76.29421860455395,105.6067466059794,360
1...618,7,120,60,pursuiter,416.548283671423,208.274141835712,1140,323.069818178039,1,427.70797593506,74.17916928730767,102.67908732338935,420
1...619,8,120,60,pursuiter,416.548283671423,208.274141835712,1320,315.224249114055,1,417.479698633222,72.40523670671496,100.22360312076898,480
1...620,9,120,60,pursuiter,416.548283671423,208.274141835712,1500,308.565326131099,1,408.668112159469,70.87700669581258,98.10822134651502,540
1...621,10,120,60,pursuiter,416.548283671423,208.274141835712,1680,302.782019840318,1,400.925770118205,69.53422018428313,96.24953116706605,600
1...622,11,120,60,pursuiter,416.548283671423,208.274141835712,1860,297.670787667162,1,394.019303016722,68.33640293250498,94.59150798650941,660
1...623,12,120,60,pursuiter,416.548283671423,208.274141835712,2040,293.091402955126,1,387.784406095971,67.25505888423892,93.09470745577691,720
1...624,13,120,60,pursuiter,416.548283671423,208.274141835712,2220,288.94326789641,1,382.101020769142,66.26936578052214,91.73030732507992,780
1...625,14,120,60,pursuiter,416.548283671423,208.274141835712,2400,285.151816150895,1,376.8787423678,65.36364436452166,90.4766043076738,840
1...626,15,120,60,pursuiter,416.548283671423,208.274141835712,2580,281.660268287648,1,372.047785552701,64.52579147523791,89.31684516222268,900
1...627,16,120,60,pursuiter,416.548283671423,208.274141835712,2760,278.424402889759,1,367.553147937155,63.746267820483084,88.23782556431902,960
1...628,17,120,60,pursuiter,416.548283671423,208.274141835712,2940,275.409113150034,1,363.350703322908,63.017420410566885,87.2289522166228,1020
1...629,18,120,60,pursuiter,416.548283671423,208.274141835712,3120,272.586065709299,1,359.404506427075,62.33301510590291,86.28159579948634,1080
1...630,19,120,60,pursuiter,416.548283671423,208.274141835712,3300,269.932064631755,1,355.684884511019,61.68790564028521,85.38863283171906,1140
1...631,20,120,60,pursuiter,416.548283671423,208.274141835712,3480,267.427880568431,1,352.167055338144,61.07779392757274,84.54411388619152,1200
1...632,2,150,60,pursuiter,416.548283671423,208.274141835712,270,420.834468737606,1,548.734760384596,95.16934678482465,131.7337705843107,120
1...633,3,150,60,pursuiter,416.548283671423,208.274141835712,480,376.994258593291,1,507.005823961335,87.93212416265321,121.71597959608104,180
1...634,4,150,60,pursuiter,416.548283671423,208.274141835712,690,352.321131228682,1,478.746946066526,83.03106969284676,114.93192142022264,240
1...635,5,150,60,pursuiter,416.548283671423,208.274141835712,900,336.305962525352,1,459.067478808135,79.61797801492617,110.20750698141191,300
1...636,6,150,60,pursuiter,416.548283671423,208.274141835712,1110,324.524229290453,1,443.944230761217,76.99509034351037,106.57689592388387,360
1...637,7,150,60,pursuiter,416.548283671423,208.274141835712,1320,315.224249114055,1,431.648369877309,74.86256816164887,103.62505063585787,420
1...638,8,150,60,pursuiter,416.548283671423,208.274141835712,1530,307.547151275681,1,421.280185120118,73.06437085044763,101.13597910114727,480
1...639,9,150,60,pursuiter,416.548283671423,208.274141835712,1740,301.011542452305,1,412.311764831591,71.50894050017664,98.98294651402914,540
1...640,10,150,60,pursuiter,416.548283671423,208.274141835712,1950,295.321637091971,1,404.406723629264,70.13793639793002,97.08519743854319,600
1...641,11,150,60,pursuiter,416.548283671423,208.274141835712,2160,290.283094737973,1,397.337407072457,68.9118754892773,95.38807928107568,660
1...642,12,150,60,pursuiter,416.548283671423,208.274141835712,2370,285.761542668639,1,390.942500527393,67.80278030781443,93.85286552657409,720
1...643,13,150,60,pursuiter,416.548283671423,208.274141835712,2580,281.660268287648,1,385.103480888341,66.7900948994345,92.4511025454408,780
1...644,14,150,60,pursuiter,416.548283671423,208.274141835712,2790,277.907375639755,1,379.730676848237,65.8582671972106,91.1612631076814,840
1...645,15,150,60,pursuiter,416.548283671423,208.274141835712,3000,274.447975407521,1,374.754585188241,64.9952429694556,89.96666170009975,900
1...646,16,150,60,pursuiter,416.548283671423,208.274141835712,3210,271.239217889485,1,370.12022997268,64.19148751149143,88.8541003483366,960
1...647,17,150,60,pursuiter,416.548283671423,208.274141835712,3420,268.247013470826,1,365.783367849367,63.439327515134956,87.81295763011717,1020
1...648,18,150,60,pursuiter,416.548283671423,208.274141835712,3630,265.443797386657,1,361.707858307637,62.732494981635675,86.83455735781051,1080
1...649,19,150,60,pursuiter,416.548283671423,208.274141835712,3840,262.80696411778,1,357.863794135203,62.06580297904944,85.91171976055702,1140
1...650,20,150,60,pursuiter,416.548283671423,208.274141835712,4050,260.317744539275,1,354.226142508937,61.434909960972995,85.0384352533676,1200
1...651,2,180,60,pursuiter,416.548283671423,208.274141835712,300,416.548283671423,1,558.498274355755,96.86267353217426,134.07767988699803,120
1...652,3,180,60,pursuiter,416.548283671423,208.274141835712,540,368.552967407735,1,510.023182008253,88.4554370909974,122.44035133525213,180
1...653,4,180,60,pursuiter,416.548283671423,208.274141835712,780,344.757045264523,1,482.215708260165,83.6326715157186,115.7646609439738,240
1...654,5,180,60,pursuiter,416.548283671423,208.274141835712,1020,329.197570808512,1,462.592291601825,80.22930092597915,111.05370247227377,300
1...655,6,180,60,pursuiter,416.548283671423,208.274141835712,1260,317.687795986546,1,447.382011946507,77.59131900153069,107.40219789247911,360
1...656,7,180,60,pursuiter,416.548283671423,208.274141835712,1500,308.565326131099,1,434.942697729789,75.43391711281762,104.41591401991603,420
1...657,8,180,60,pursuiter,416.548283671423,208.274141835712,1740,301.011542452305,1,424.409489173807,73.60709903933063,101.8872255175549,480
1...658,9,180,60,pursuiter,416.548283671423,208.274141835712,1980,294.565616914928,1,415.269892862368,72.0219809210124,99.69309900936636,540
1...659,10,180,60,pursuiter,416.548283671423,208.274141835712,2220,288.94326789641,1,407.194703634727,70.62146734060823,97.75450280235118,600
1...660,11,180,60,pursuiter,416.548283671423,208.274141835712,2460,283.95704743676,1,399.95964640441,69.36666133911218,96.017595578404,660
1...661,12,180,60,pursuiter,416.548283671423,208.274141835712,2700,279.476940835291,1,393.40492706216,68.22984916099799,94.44401585206899,720
1...662,13,180,60,pursuiter,416.548283671423,208.274141835712,2940,275.409113150034,1,387.412599453925,67.19057491528281,93.0054485015042,780
1...663,14,180,60,pursuiter,416.548283671423,208.274141835712,3180,271.683637642018,1,381.893081741188,66.23330205194117,91.68038777526897,840
1...664,15,180,60,pursuiter,416.548283671423,208.274141835712,3420,268.247013470826,1,376.776709625306,65.34594840254722,90.45210949002754,900
1...665,16,180,60,pursuiter,416.548283671423,208.274141835712,3660,265.057395153648,1,372.008222329317,64.518929861216,89.30734729008279,960
1...666,17,180,60,pursuiter,416.548283671423,208.274141835712,3900,262.081435453024,1,367.543037000116,63.74451423871123,88.23539824978303,1020
1...667,18,180,60,pursuiter,416.548283671423,208.274141835712,4140,259.292128964793,1,363.344656863294,63.01637174798277,87.22750065389863,1080
1...668,19,180,60,pursuiter,416.548283671423,208.274141835712,4380,256.667298739166,1,359.382822273052,62.32925433307981,86.27639012348838,1140
1...669,20,180,60,pursuiter,416.548283671423,208.274141835712,4620,254.188508907285,1,355.632162630864,61.67876186581008,85.37597598442869,1200
1...670,2,210,60,pursuiter,416.548283671423,208.274141835712,330,407.605313640174,1,559.920128331584,97.10927156800528,134.41902182299089,120
1...671,3,210,60,pursuiter,416.548283671423,208.274141835712,600,361.374778787995,1,512.854167947901,88.94642673131926,123.11998105661263,180
1...672,4,210,60,pursuiter,416.548283671423,208.274141835712,870,338.274744064725,1,485.32284104713,84.17155444980122,116.51058474411022,240
1...673,5,210,60,pursuiter,416.548283671423,208.274141835712,1140,323.069818178039,1,465.668181071423,80.76276520186865,111.7921257451984,300
1...674,6,210,60,pursuiter,416.548283671423,208.274141835712,1410,311.769149580791,1,450.324334268202,78.10161817264546,108.1085559395611,360
1...675,7,210,60,pursuiter,416.548283671423,208.274141835712,1680,302.782019840318,1,437.716167984771,75.91493156925334,105.08173605392777,420
1...676,8,210,60,pursuiter,416.548283671423,208.274141835712,1950,295.321637091971,1,427.004446001543,74.05715317123467,102.51019215298649,480
1...677,9,210,60,pursuiter,416.548283671423,208.274141835712,2220,288.94326789641,1,417.687307106248,72.44124310578295,100.27344331485072,540
1...678,10,210,60,pursuiter,416.548283671423,208.274141835712,2490,283.371565399434,1,409.440051608006,71.01088735798025,98.2935394665978,600
1...679,11,210,60,pursuiter,416.548283671423,208.274141835712,2760,278.424402889759,1,402.04020018718,69.72750041611569,96.51707039664888,660
1...680,12,210,60,pursuiter,416.548283671423,208.274141835712,3030,273.975113742154,1,395.328498190597,68.56346208477045,94.90580412580348,720
1...681,13,210,60,pursuiter,416.548283671423,208.274141835712,3300,269.932064631755,1,389.186946224337,67.4983072393505,93.43141275102003,780
1...682,14,210,60,pursuiter,416.548283671423,208.274141835712,3570,266.22683000176,1,383.525635139793,66.516442563083,92.07231194411101,840
1...683,15,210,60,pursuiter,416.548283671423,208.274141835712,3840,262.80696411778,1,378.274457346919,65.60570900567444,90.81167110156797,900
1...684,16,210,60,pursuiter,416.548283671423,208.274141835712,4110,259.631382423764,1,373.377672470596,64.7564392825411,89.63610873142372,960
1...685,17,210,60,pursuiter,416.548283671423,208.274141835712,4380,256.667298739166,1,368.790221709282,63.960818658734055,88.53480764793812,1020
1...686,18,210,60,pursuiter,416.548283671423,208.274141835712,4650,253.888129386083,1,364.475155311222,63.21243878546214,87.49889739042192,1080
1...687,19,210,60,pursuiter,416.548283671423,208.274141835712,4920,251.272019810172,1,360.401792069487,62.505978493678306,86.52101237650882,1140
1...688,20,210,60,pursuiter,416.548283671423,208.274141835712,5190,248.80078431233,1,356.544373943609,61.83697045952633,85.59496891958254,1200
1...689,2,240,60,pursuiter,416.548283671423,208.274141835712,360,399.898214275197,1,561.449466510459,97.37451103523827,134.78616729899562,120
1...690,3,240,60,pursuiter,416.548283671423,208.274141835712,660,355.147416745231,1,515.491593581541,89.40384640448002,123.75314310217284,180
1...691,4,240,60,pursuiter,416.548283671423,208.274141835712,960,332.61041563747,1,488.109014528926,84.65477207958266,117.1794564190188,240
1...692,5,240,60,pursuiter,416.548283671423,208.274141835712,1260,317.687795986546,1,468.362902767291,81.23012196888466,112.43904275374229,300
1...693,6,240,60,pursuiter,416.548283671423,208.274141835712,1560,306.551982922224,1,452.855235178552,78.54056282096028,108.71614478569505,360
1...694,7,240,60,pursuiter,416.548283671423,208.274141835712,1860,297.670787667162,1,440.063079245237,76.32196612901761,105.6451548345264,420
1...695,8,240,60,pursuiter,416.548283671423,208.274141835712,2160,290.283094737973,1,429.166021215999,74.43204413138064,103.02911764114458,480
1...696,9,240,60,pursuiter,416.548283671423,208.274141835712,2460,283.95704743676,1,419.669372473239,72.78500092810341,100.74927419561233,540
1...697,10,240,60,pursuiter,416.548283671423,208.274141835712,2760,278.424402889759,1,411.251037198695,71.32497410470248,98.72829953204018,600
1...698,11,240,60,pursuiter,416.548283671423,208.274141835712,3060,273.507244386731,1,403.689223269396,70.01349733283662,96.91294841292148,660
1...699,12,240,60,pursuiter,416.548283671423,208.274141835712,3360,269.081543360849,1,396.824539107733,68.82292666971385,95.26495598785176,720
1...700,13,240,60,pursuiter,416.548283671423,208.274141835712,3660,265.057395153648,1,390.538504395054,67.73271358196796,93.75587889905081,780
1...701,14,240,60,pursuiter,416.548283671423,208.274141835712,3960,261.367549302798,1,384.740604538983,66.72715974820068,92.3639874705305,840
1...702,15,240,60,pursuiter,416.548283671423,208.274141835712,4260,257.960383735126,1,379.360103771445,65.79399717059587,91.07230029320866,900
1...703,16,240,60,pursuiter,416.548283671423,208.274141835712,4560,254.79540643674,1,374.340657149079,64.92345371179064,89.86729073750361,960
1...704,17,240,60,pursuiter,416.548283671423,208.274141835712,4860,251.84026713498,1,369.636644433716,64.10761726455185,88.73800683459032,1020
1...705,18,240,60,pursuiter,416.548283671423,208.274141835712,5160,249.068709116128,1,365.210603981292,63.339990700480755,87.67545523471017,1080
1...706,2,270,60,pursuiter,416.548283671423,208.274141835712,390,393.15484244182,1,563.02855569471,97.64837902580409,135.1652564097064,120
1...707,3,270,60,pursuiter,416.548283671423,208.274141835712,720,349.658309496069,1,517.94029765846,89.82853531484973,124.34099910180304,180
1...708,4,270,60,pursuiter,416.548283671423,208.274141835712,1050,327.584518760819,1,490.611921684866,85.0888616548939,117.7803248546968,240
1...709,5,270,60,pursuiter,416.548283671423,208.274141835712,1380,312.891031260852,1,470.731982152268,81.64100123848229,113.00778339626663,300
1...710,6,270,60,pursuiter,416.548283671423,208.274141835712,1710,301.887884315665,1,455.040617838173,78.91958280512391,109.24078568455057,360
1...711,7,270,60,pursuiter,416.548283671423,208.274141835712,2040,293.091402955126,1,442.055668152949,76.66754909267883,106.12351208285051,420
1...712,8,270,60,pursuiter,416.548283671423,208.274141835712,2370,285.761542668639,1,430.970417405469,74.74498805090293,103.4622958008446,480
1...713,9,270,60,pursuiter,416.548283671423,208.274141835712,2700,279.476940835291,1,421.2947878196,73.06690345722112,101.13948474504365,540
1...714,10,270,60,pursuiter,416.548283671423,208.274141835712,3030,273.975113742154,1,412.707901208134,71.57764407595681,99.07804626406327,600
1...715,11,270,60,pursuiter,416.548283671423,208.274141835712,3360,269.081543360849,1,404.987856739773,70.23872472503257,97.22470902298352,660
1...716,12,270,60,pursuiter,416.548283671423,208.274141835712,3690,264.674323313812,1,397.974647890481,69.02239480894546,95.54106054231325,720
1...717,13,270,60,pursuiter,416.548283671423,208.274141835712,4020,260.664935357779,1,391.549016247811,67.90797084629327,93.99847066868924,780
1...718,14,270,60,pursuiter,416.548283671423,208.274141835712,4350,256.98706895191,1,385.619652148074,66.8796166231603,92.57501885477801,840
1...719,15,270,60,pursuiter,416.548283671423,208.274141835712,4680,253.589759257669,1,380.115068308592,65.92493380343399,91.25354327673335,900
1...720,16,270,60,pursuiter,416.548283671423,208.274141835712,5010,250.432986035285,1,374.978233970197,65.03403130586982,90.02035266240183,960
1...721,17,270,60,pursuiter,416.548283671423,208.274141835712,5340,247.484745368789,1,370.16291359249,64.19889030881536,88.86434732845467,1020
1...722,2,300,60,pursuiter,416.548283671423,208.274141835712,420,387.179914909432,1,564.620316144484,97.9244446465363,135.54738748842416,120
1...723,3,300,60,pursuiter,416.548283671423,208.274141835712,780,344.757045264523,1,520.210418502581,90.22225179402116,124.88598294475932,180
1...724,4,300,60,pursuiter,416.548283671423,208.274141835712,1140,323.069818178039,1,492.864871128553,85.47960002682545,118.32118639032232,240
1...725,5,300,60,pursuiter,416.548283671423,208.274141835712,1500,308.565326131099,1,472.820843796321,82.00328118234637,113.5092526678819,300
1...726,6,300,60,pursuiter,416.548283671423,208.274141835712,1860,297.670787667162,1,456.932738798717,79.24774119575811,109.69502377283821,360
1...727,7,300,60,pursuiter,416.548283671423,208.274141835712,2220,288.94326789641,1,443.750221014107,76.96144242791375,106.53032035156365,420
1...728,8,300,60,pursuiter,416.548283671423,208.274141835712,2580,281.660268287648,1,432.476338307327,75.00616616259936,103.82381953312002,480
1...729,9,300,60,pursuiter,416.548283671423,208.274141835712,2940,275.409113150034,1,422.623688451138,73.29738020878824,101.45851153824638,540
1...730,10,300,60,pursuiter,416.548283671423,208.274141835712,3300,269.932064631755,1,413.871579523328,71.77946563551512,99.35740843186227,600
1...731,11,300,60,pursuiter,416.548283671423,208.274141835712,3660,265.057395153648,1,405.997418994093,70.41381729656003,97.46707282422686,660
1...732,12,300,60,pursuiter,416.548283671423,208.274141835712,4020,260.664935357779,1,398.840241095142,69.17251823070798,95.74886195179974,720
1...733,13,300,60,pursuiter,416.548283671423,208.274141835712,4380,256.667298739166,1,392.279799306612,68.03471358498685,94.173908448041,780
1...734,14,300,60,pursuiter,416.548283671423,208.274141835712,4740,252.998940184954,1,386.223857820598,66.984406520446,92.72006942783489,840
1...735,15,300,60,pursuiter,416.548283671423,208.274141835712,5100,249.609428916217,1,380.600094843888,66.00905396834767,91.36998272788676,900
1...736,2,30,75,pursuiter,416.548283671423,208.274141835712,180,442.378307660971,1,477.138193554308,88.8488536817965,114.54571108752396,150
1...737,3,30,75,pursuiter,416.548283671423,208.274141835712,285,418.578233643143,1,458.409977923292,85.36143533465912,110.04966192223947,225
1...738,4,30,75,pursuiter,416.548283671423,208.274141835712,390,393.15484244182,1,432.80984612767,80.59438378676195,103.90388415789855,300
1...739,5,30,75,pursuiter,416.548283671423,208.274141835712,495,374.743033590541,1,413.458149452636,76.99086579218141,99.25815701566435,375
1...740,6,30,75,pursuiter,416.548283671423,208.274141835712,600,361.374778787995,1,399.131382124683,74.32304990309443,95.8187556570324,450
1...741,7,30,75,pursuiter,416.548283671423,208.274141835712,705,350.970421280011,1,387.827053571797,72.2180483602825,93.10494575887353,525
1...742,8,30,75,pursuiter,416.548283671423,208.274141835712,810,342.491330883704,1,378.51998340688,70.48496028127336,90.87061410279628,600
1...743,9,30,75,pursuiter,416.548283671423,208.274141835712,915,335.353065631754,1,370.62255786098,69.0143649353766,88.9746933043014,675
1...744,10,30,75,pursuiter,416.548283671423,208.274141835712,1020,329.197570808512,1,363.769506440415,67.73824457619118,87.32949353054101,750
1...745,11,30,75,pursuiter,416.548283671423,208.274141835712,1125,323.791054891302,1,357.719473348782,66.61165585998658,85.87707292798602,825
1...746,12,30,75,pursuiter,416.548283671423,208.274141835712,1230,318.973116938061,1,352.305208146506,65.60345474917631,84.57727998332301,900
1...747,13,30,75,pursuiter,416.548283671423,208.274141835712,1335,314.629270073993,1,347.406313374739,64.69122179306585,83.40121109436048,975
1...748,14,30,75,pursuiter,416.548283671423,208.274141835712,1440,310.675118312262,1,342.933377932886,63.85830757246892,82.32740149840467,1050
1...749,15,30,75,pursuiter,416.548283671423,208.274141835712,1545,307.046756320756,1,338.818259221295,63.09202311813556,81.3394923236697,1125
1...750,16,30,75,pursuiter,416.548283671423,208.274141835712,1650,303.694687118433,1,335.007875172528,62.38248391252631,80.42474025334964,1200
1...751,17,30,75,pursuiter,416.548283671423,208.274141835712,1755,300.57982533103,1,331.460094874275,61.721844674517456,79.57303099482547,1275
1...752,18,30,75,pursuiter,416.548283671423,208.274141835712,1860,297.670787667162,1,328.140934301765,61.10377717114589,78.77620606417034,1350
1...753,19,30,75,pursuiter,416.548283671423,208.274141835712,1965,294.942005832708,1,325.022591608585,60.52310436519808,78.02759112193719,1425
1...754,20,30,75,pursuiter,416.548283671423,208.274141835712,2070,292.372380936572,1,322.082038595419,59.975538129797535,77.32165782958313,1500
1...755,2,60,75,pursuiter,416.548283671423,208.274141835712,210,433.110782554825,1,487.987045429387,90.86904000493281,117.15017551586303,150
1...756,3,60,75,pursuiter,416.548283671423,208.274141835712,345,403.616484282014,1,464.770843813773,86.54590484564693,111.5767035977967,225
1...757,4,60,75,pursuiter,416.548283671423,208.274141835712,480,376.994258593291,1,437.442531631997,81.45704538478151,105.0160446650779,300
1...758,5,60,75,pursuiter,416.548283671423,208.274141835712,615,359.738440567146,1,418.932073191297,78.01017603791684,100.57227207824828,375
1...759,6,60,75,pursuiter,416.548283671423,208.274141835712,750,347.141830855882,1,405.030739268555,75.42158095085657,97.23500375482206,450
1...760,7,60,75,pursuiter,416.548283671423,208.274141835712,885,337.279558072525,1,393.928418943352,73.35419576260686,94.56968960988115,525
1...761,8,60,75,pursuiter,416.548283671423,208.274141835712,1020,329.197570808512,1,384.695568172625,71.6349282248661,92.3531756707648,600
1...762,9,60,75,pursuiter,416.548283671423,208.274141835712,1155,322.360141875897,1,376.795899664045,70.1639152124198,90.45671640823876,675
1...763,10,60,75,pursuiter,416.548283671423,208.274141835712,1290,316.438834815634,1,369.893434426243,68.87859340787355,88.79965394792461,750
1...764,11,60,75,pursuiter,416.548283671423,208.274141835712,1425,311.218738936447,1,363.764365166702,67.7372872093695,87.32825927417397,825
1...765,12,60,75,pursuiter,416.548283671423,208.274141835712,1560,306.551982922224,1,358.25236674801,66.7108870016047,86.00500369138543,900
1...766,13,60,75,pursuiter,416.548283671423,208.274141835712,1695,302.332682786993,1,353.24405365813,65.77827904247111,84.80266694287283,975
