"","Nrep","rest","interval_duration","niveau_endurance","PAM","rest_power","duration","PC","DR","power_cogganEXP"
"1...2992",8,120,285,"moyenne",331.614571833768,165.807285916884,3120,239.639259305217,1,230.823739750391
"1...2993",9,120,285,"moyenne",331.614571833768,165.807285916884,3525,236.552461105414,1,226.927226458516
"1...2994",10,120,285,"moyenne",331.614571833768,165.807285916884,3930,233.835832013907,1,223.481395434767
"1...2995",11,120,285,"moyenne",331.614571833768,165.807285916884,4335,231.40946915194,1,220.392034934979
"1...2996",12,120,285,"moyenne",331.614571833768,165.807285916884,4740,229.216855159697,1,217.591762935028
"1...2997",13,120,285,"moyenne",331.614571833768,165.807285916884,5145,227.216548272886,1,215.030712190086
"1...2998",1,150,285,"moyenne",331.614571833768,165.807285916884,285,333.595122017372,1,333.595122017372
"1...2999",2,150,285,"moyenne",331.614571833768,165.807285916884,720,284.386253230241,1,284.990934433334
"1...3000",3,150,285,"moyenne",331.614571833768,165.807285916884,1155,267.556367136221,1,266.293096550794
"1...3001",4,150,285,"moyenne",331.614571833768,165.807285916884,1590,257.822485532965,1,254.765421956495
"1...3002",5,150,285,"moyenne",331.614571833768,165.807285916884,2025,251.018856324693,1,246.418816170073
"1...3003",6,150,285,"moyenne",331.614571833768,165.807285916884,2460,245.795121278366,1,239.867733488178
"1...3004",7,150,285,"moyenne",331.614571833768,165.807285916884,2895,241.555354355039,1,234.470925828606
"1...3005",8,150,285,"moyenne",331.614571833768,165.807285916884,3330,237.986339805435,1,229.879357624797
"1...3006",9,150,285,"moyenne",331.614571833768,165.807285916884,3765,234.903690414686,1,225.881975722074
"1...3007",10,150,285,"moyenne",331.614571833768,165.807285916884,4200,232.189864902423,1,222.341368439384
"1...3008",11,150,285,"moyenne",331.614571833768,165.807285916884,4635,229.765383192011,1,219.16302407684
"1...3009",12,150,285,"moyenne",331.614571833768,165.807285916884,5070,227.57400504083,1,216.279124806007
"1...3010",1,180,285,"moyenne",331.614571833768,165.807285916884,285,333.595122017372,1,333.595122017372
"1...3011",2,180,285,"moyenne",331.614571833768,165.807285916884,750,282.776866287912,1,284.705066092107
"1...3012",3,180,285,"moyenne",331.614571833768,165.807285916884,1215,265.944380090765,1,266.095907545813
"1...3013",4,180,285,"moyenne",331.614571833768,165.807285916884,1680,256.237704390654,1,254.516485848151
"1...3014",5,180,285,"moyenne",331.614571833768,165.807285916884,2145,249.453137775073,1,246.076248442856
"1...3015",6,180,285,"moyenne",331.614571833768,165.807285916884,2610,244.241622181031,1,239.421138291292
"1...3016",7,180,285,"moyenne",331.614571833768,165.807285916884,3075,240.009717900654,1,233.920696262479
"1...3017",8,180,285,"moyenne",331.614571833768,165.807285916884,3540,236.445828423483,1,229.229697064151
"1...3018",9,180,285,"moyenne",331.614571833768,165.807285916884,4005,233.366545099036,1,225.138294534334
"1...3019",10,180,285,"moyenne",331.614571833768,165.807285916884,4470,230.654924782468,1,221.509254598747
"1...3020",11,180,285,"moyenne",331.614571833768,165.807285916884,4935,228.23186316857,1,218.247833804984
"1...3021",12,180,285,"moyenne",331.614571833768,165.807285916884,5400,226.04136302621,1,215.28583269706
"1...3022",1,210,285,"moyenne",331.614571833768,165.807285916884,285,333.595122017372,1,333.595122017372
"1...3023",2,210,285,"moyenne",331.614571833768,165.807285916884,780,281.263010823851,1,284.573877882827
"1...3024",3,210,285,"moyenne",331.614571833768,165.807285916884,1275,264.436823500229,1,266.069788569148
"1...3025",4,210,285,"moyenne",331.614571833768,165.807285916884,1770,254.756258549868,1,254.44551067249
"1...3026",5,210,285,"moyenne",331.614571833768,165.807285916884,2265,247.988918993664,1,245.917356012945
"1...3027",6,210,285,"moyenne",331.614571833768,165.807285916884,2760,242.788106340304,1,239.163634710235
"1...3028",7,210,285,"moyenne",331.614571833768,165.807285916884,3255,238.562920204481,1,233.564747799842
"1...3029",8,210,285,"moyenne",331.614571833768,165.807285916884,3750,235.003304034829,1,228.779264902606
"1...3030",9,210,285,"moyenne",331.614571833768,165.807285916884,4245,231.926750178869,1,224.598537523153
"1...3031",10,210,285,"moyenne",331.614571833768,165.807285916884,4740,229.216855159697,1,220.885512230126
"1...3032",11,210,285,"moyenne",331.614571833768,165.807285916884,5235,226.794848703261,1,217.545224718595
"1...3033",1,240,285,"moyenne",331.614571833768,165.807285916884,285,333.595122017372,1,333.595122017372
"1...3034",2,240,285,"moyenne",331.614571833768,165.807285916884,810,279.83483713098,1,284.559882873626
"1...3035",3,240,285,"moyenne",331.614571833768,165.807285916884,1335,263.021426522187,1,266.167734480827
"1...3036",4,240,285,"moyenne",331.614571833768,165.807285916884,1860,253.365659937805,1,254.501084060978
"1...3037",5,240,285,"moyenne",331.614571833768,165.807285916884,2385,246.613867746799,1,245.887914886106
"1...3038",6,240,285,"moyenne",331.614571833768,165.807285916884,2910,241.422440248721,1,239.03889787103
"1...3039",7,240,285,"moyenne",331.614571833768,165.807285916884,3435,237.203003837009,1,233.345051242329
"1...3040",8,240,285,"moyenne",331.614571833768,165.807285916884,3960,233.64695339465,1,228.468583179978
"1...3041",9,240,285,"moyenne",331.614571833768,165.807285916884,4485,230.572608004668,1,224.20195890119
"1...3042",10,240,285,"moyenne",331.614571833768,165.807285916884,5010,227.864050762005,1,220.408264164365
"1...3043",1,270,285,"moyenne",331.614571833768,165.807285916884,285,333.595122017372,1,333.595122017372
"1...3044",2,270,285,"moyenne",331.614571833768,165.807285916884,840,278.483867386929,1,284.636957016484
"1...3045",3,270,285,"moyenne",331.614571833768,165.807285916884,1395,261.687899691573,1,266.357831764964
"1...3046",4,270,285,"moyenne",331.614571833768,165.807285916884,1950,252.055519175966,1,254.648763298058
"1...3047",5,270,285,"moyenne",331.614571833768,165.807285916884,2505,245.317751418779,1,245.951864297395
"1...3048",6,270,285,"moyenne",331.614571833768,165.807285916884,3060,240.134563869236,1,239.009629554428
"1...3049",7,270,285,"moyenne",331.614571833768,165.807285916884,3615,235.920054947958,1,233.22327875375
"1...3050",8,270,285,"moyenne",331.614571833768,165.807285916884,4170,232.366979470505,1,228.258429229067
"1...3051",9,270,285,"moyenne",331.614571833768,165.807285916884,4725,229.294413652539,1,223.908538490384
"1...3052",10,270,285,"moyenne",331.614571833768,165.807285916884,5280,226.58687933139,1,220.036767886653
"1...3053",1,300,285,"moyenne",331.614571833768,165.807285916884,285,333.595122017372,1,333.595122017372
"1...3054",2,300,285,"moyenne",331.614571833768,165.807285916884,870,277.202760824934,1,284.786126767972
"1...3055",3,300,285,"moyenne",331.614571833768,165.807285916884,1455,260.427539364367,1,266.617507074336
"1...3056",4,300,285,"moyenne",331.614571833768,165.807285916884,2040,250.817106832969,1,254.864508710898
"1...3057",5,300,285,"moyenne",331.614571833768,165.807285916884,2625,244.091990244312,1,246.084214847749
"1...3058",6,300,285,"moyenne",331.614571833768,165.807285916884,3210,238.916046286484,1,239.050087142044
"1...3059",7,300,285,"moyenne",331.614571833768,165.807285916884,3795,234.705764212365,1,233.173038890391
"1...3060",8,300,285,"moyenne",331.614571833768,165.807285916884,4380,231.155168090605,1,228.121831806295
"1...3061",9,300,285,"moyenne",331.614571833768,165.807285916884,4965,228.084026877798,1,223.69077706172
"1...3062",1,30,300,"moyenne",331.614571833768,165.807285916884,300,331.614571833768,1,331.614571833768
"1...3063",2,30,300,"moyenne",331.614571833768,165.807285916884,630,289.913493224091,1,287.489633728851
"1...3064",3,30,300,"moyenne",331.614571833768,165.807285916884,960,273.718570133765,1,269.787453111352
"1...3065",4,30,300,"moyenne",331.614571833768,165.807285916884,1290,264.07476666173,1,259.126536839982
"1...3066",5,30,300,"moyenne",331.614571833768,165.807285916884,1620,257.28186967405,1,251.579070619799
"1...3067",6,30,300,"moyenne",331.614571833768,165.807285916884,1950,252.055519175966,1,245.756924452113
"1...3068",7,30,300,"moyenne",331.614571833768,165.807285916884,2280,247.812389183139,1,241.023157534105
"1...3069",8,30,300,"moyenne",331.614571833768,165.807285916884,2610,244.241622181031,1,237.036103742586
"1...3070",9,30,300,"moyenne",331.614571833768,165.807285916884,2940,241.158932660462,1,233.592297347135
"1...3071",10,30,300,"moyenne",331.614571833768,165.807285916884,3270,238.446424309792,1,230.561149584199
"1...3072",11,30,300,"moyenne",331.614571833768,165.807285916884,3600,236.024239609164,1,227.853993781608
"1...3073",12,30,300,"moyenne",331.614571833768,165.807285916884,3930,233.835832013907,1,225.40793206531
"1...3074",13,30,300,"moyenne",331.614571833768,165.807285916884,4260,231.83971662771,1,223.176755756571
"1...3075",14,30,300,"moyenne",331.614571833768,165.807285916884,4590,230.004564800468,1,221.12553109707
"1...3076",15,30,300,"moyenne",331.614571833768,165.807285916884,4920,228.306141645029,1,219.227211379499
"1...3077",16,30,300,"moyenne",331.614571833768,165.807285916884,5250,226.725315272645,1,217.460430549597
"1...3078",1,60,300,"moyenne",331.614571833768,165.807285916884,300,331.614571833768,1,331.614571833768
"1...3079",2,60,300,"moyenne",331.614571833768,165.807285916884,660,287.939738099878,1,285.304421698346
"1...3080",3,60,300,"moyenne",331.614571833768,165.807285916884,1020,271.64695704768,1,267.153131129999
"1...3081",4,60,300,"moyenne",331.614571833768,165.807285916884,1380,262.014106032336,1,256.166656784815
"1...3082",5,60,300,"moyenne",331.614571833768,165.807285916884,1740,255.23941109454,1,248.345081496565
"1...3083",6,60,300,"moyenne",331.614571833768,165.807285916884,2100,250.027646500156,1,242.28403484923
"1...3084",7,60,300,"moyenne",331.614571833768,165.807285916884,2460,245.795121278366,1,237.338546144212
"1...3085",8,60,300,"moyenne",331.614571833768,165.807285916884,2820,242.231902345027,1,233.161611796359
"1...3086",9,60,300,"moyenne",331.614571833768,165.807285916884,3180,239.154559972598,1,229.545865519898
"1...3087",10,60,300,"moyenne",331.614571833768,165.807285916884,3540,236.445828423483,1,226.357754218881
"1...3088",11,60,300,"moyenne",331.614571833768,165.807285916884,3900,234.026293046087,1,223.506305170671
"1...3089",12,60,300,"moyenne",331.614571833768,165.807285916884,4260,231.83971662771,1,220.926794445647
"1...3090",13,60,300,"moyenne",331.614571833768,165.807285916884,4620,229.844832059973,1,218.571545546708
"1...3091",14,60,300,"moyenne",331.614571833768,165.807285916884,4980,228.010465936935,1,216.404429168044
"1...3092",15,60,300,"moyenne",331.614571833768,165.807285916884,5340,226.312495527174,1,214.397413244682
"1...3093",1,90,300,"moyenne",331.614571833768,165.807285916884,300,331.614571833768,1,331.614571833768
"1...3094",2,90,300,"moyenne",331.614571833768,165.807285916884,690,286.102689450764,1,283.98581710415
"1...3095",3,90,300,"moyenne",331.614571833768,165.807285916884,1080,269.741008395382,1,265.676297972454
"1...3096",4,90,300,"moyenne",331.614571833768,165.807285916884,1470,260.122987313076,1,254.518869850171
"1...3097",5,90,300,"moyenne",331.614571833768,165.807285916884,1860,253.365659937805,1,246.525621307269
"1...3098",6,90,300,"moyenne",331.614571833768,165.807285916884,2250,248.166839382216,1,240.301668434053
"1...3099",7,90,300,"moyenne",331.614571833768,165.807285916884,2640,243.943342788346,1,235.204712136857
"1...3100",8,90,300,"moyenne",331.614571833768,165.807285916884,3030,240.386341161622,1,230.887772043752
"1...3101",9,90,300,"moyenne",331.614571833768,165.807285916884,3420,237.313265375756,1,227.142620137552
"1...3102",10,90,300,"moyenne",331.614571833768,165.807285916884,3810,234.607444048841,1,223.834619389456
"1...3103",11,90,300,"moyenne",331.614571833768,165.807285916884,4200,232.189864902423,1,220.871732735463
"1...3104",12,90,300,"moyenne",331.614571833768,165.807285916884,4590,230.004564800468,1,218.188272115103
"1...3105",13,90,300,"moyenne",331.614571833768,165.807285916884,4980,228.010465936935,1,215.73571557647
"1...3106",14,90,300,"moyenne",331.614571833768,165.807285916884,5370,226.176527734321,1,213.477202204936
"1...3107",1,120,300,"moyenne",331.614571833768,165.807285916884,300,331.614571833768,1,331.614571833768
"1...3108",2,120,300,"moyenne",331.614571833768,165.807285916884,720,284.386253230241,1,283.140594946602
"1...3109",3,120,300,"moyenne",331.614571833768,165.807285916884,1140,267.977348490397,1,264.798691148553
"1...3110",4,120,300,"moyenne",331.614571833768,165.807285916884,1560,258.376240994699,1,253.534471395044
"1...3111",5,120,300,"moyenne",331.614571833768,165.807285916884,1980,251.635135325039,1,245.412409274497
"1...3112",6,120,300,"moyenne",331.614571833768,165.807285916884,2400,246.447726739384,1,239.058042333921
"1...3113",7,120,300,"moyenne",331.614571833768,165.807285916884,2820,242.231902345027,1,233.835986369196
"1...3114",8,120,300,"moyenne",331.614571833768,165.807285916884,3240,238.680018279239,1,229.401336522421
"1...3115",9,120,300,"moyenne",331.614571833768,165.807285916884,3660,235.610339940543,1,225.546151014161
"1...3116",10,120,300,"moyenne",331.614571833768,165.807285916884,4080,232.906746346342,1,222.135419089656
"1...3117",11,120,300,"moyenne",331.614571833768,165.807285916884,4500,230.490587395299,1,219.076511797646
"1...3118",12,120,300,"moyenne",331.614571833768,165.807285916884,4920,228.306141645029,1,216.303108692261
"1...3119",13,120,300,"moyenne",331.614571833768,165.807285916884,5340,226.312495527174,1,213.766085168141
"1...3120",1,150,300,"moyenne",331.614571833768,165.807285916884,300,331.614571833768,1,331.614571833768
"1...3121",2,150,300,"moyenne",331.614571833768,165.807285916884,750,282.776866287912,1,282.597627595528
"1...3122",3,150,300,"moyenne",331.614571833768,165.807285916884,1200,266.33705680383,1,264.287450919181
"1...3123",4,150,300,"moyenne",331.614571833768,165.807285916884,1650,256.75379557737,1,252.947805006048
"1...3124",5,150,300,"moyenne",331.614571833768,165.807285916884,2100,250.027646500156,1,244.718384856604
"1...3125",6,150,300,"moyenne",331.614571833768,165.807285916884,2550,244.850262081434,1,238.250469479364
"1...3126",7,150,300,"moyenne",331.614571833768,165.807285916884,3000,240.640951425757,1,232.917465290023
"1...3127",8,150,300,"moyenne",331.614571833768,165.807285916884,3450,237.093275880879,1,228.37740864179
"1...3128",9,150,300,"moyenne",331.614571833768,165.807285916884,3900,234.026293046087,1,224.42312284637
"1...3129",10,150,300,"moyenne",331.614571833768,165.807285916884,4350,231.324386348209,1,220.919522812896
"1...3130",11,150,300,"moyenne",331.614571833768,165.807285916884,4800,228.909230008272,1,217.773591248502
"1...3131",12,150,300,"moyenne",331.614571833768,165.807285916884,5250,226.725315272645,1,214.918522066953
"1...3132",1,180,300,"moyenne",331.614571833768,165.807285916884,300,331.614571833768,1,331.614571833768
"1...3133",2,180,300,"moyenne",331.614571833768,165.807285916884,780,281.263010823851,1,282.264727289742
"1...3134",3,180,300,"moyenne",331.614571833768,165.807285916884,1260,264.80463071992,1,264.020740595963
"1...3135",4,180,300,"moyenne",331.614571833768,165.807285916884,1740,255.23941109454,1,252.621804049813
"1...3136",5,180,300,"moyenne",331.614571833768,165.807285916884,2220,248.526940585683,1,244.296623155132
"1...3137",6,180,300,"moyenne",331.614571833768,165.807285916884,2700,243.358343297344,1,237.724809943517
"1...3138",7,180,300,"moyenne",331.614571833768,165.807285916884,3180,239.154559972598,1,232.289331951368
"1...3139",8,180,300,"moyenne",331.614571833768,165.807285916884,3660,235.610339940543,1,227.651492247264
"1...3140",9,180,300,"moyenne",331.614571833768,165.807285916884,4140,232.545483029216,1,223.60505796932
"1...3141",10,180,300,"moyenne",331.614571833768,165.807285916884,4620,229.844832059973,1,220.014986280969
"1...3142",11,180,300,"moyenne",331.614571833768,165.807285916884,5100,227.430350899941,1,216.787955845232
"1...3143",1,210,300,"moyenne",331.614571833768,165.807285916884,300,331.614571833768,1,331.614571833768
"1...3144",2,210,300,"moyenne",331.614571833768,165.807285916884,810,279.83483713098,1,282.085770959942
