X,Nrep,rest,interval_duration,profil,PAM,rest_power,duration,Wbal_skiba,power_skiba,percent_power_max,percent_PAM,cumul_time
1...40,3,45,15,time trialist,382.014826073375,191.007413036687,135,0,915.887089859093,117.83943915107746,239.75171311366205,45
1...41,4,45,15,time trialist,382.014826073375,191.007413036687,195,0,809.742772417553,104.18274830470979,211.9663209778206,60
1...42,5,45,15,time trialist,382.014826073375,191.007413036687,255,0,748.806835663901,96.34263712648519,196.01512416695442,75
1...43,6,45,15,time trialist,382.014826073375,191.007413036687,315,0,710.159706472894,91.37023814948012,185.89846728526996,90
1...44,7,45,15,time trialist,382.014826073375,191.007413036687,375,0,684.080297164359,88.01482130788892,179.07166174565307,105
1...45,8,45,15,time trialist,382.014826073375,191.007413036687,435,0,665.737278918021,85.65478041811178,174.27001086867514,120
1...46,9,45,15,time trialist,382.014826073375,191.007413036687,495,0,652.456585775613,83.9460660484402,170.79352455558708,135
1...47,10,45,15,time trialist,382.014826073375,191.007413036687,555,0,642.6382008853,82.6828175741966,168.22336648312861,150
1...48,11,45,15,time trialist,382.014826073375,191.007413036687,615,0,635.266868202181,81.73441059391219,166.29377313229276,165
1...49,12,45,15,time trialist,382.014826073375,191.007413036687,675,0,629.668487357387,81.0141143191758,164.82828528661457,180
1...50,13,45,15,time trialist,382.014826073375,191.007413036687,735,0,625.379261390273,80.46225592095915,163.70549484122748,195
1...51,14,45,15,time trialist,382.014826073375,191.007413036687,795,0,622.070969159757,80.0366059633297,162.83948336609154,210
1...52,15,45,15,time trialist,382.014826073375,191.007413036687,855,0,619.506069499294,79.70660203510069,162.16806972311153,225
1...53,16,45,15,time trialist,382.014826073375,191.007413036687,915,0,617.509549027615,79.44972664593837,161.64544066910315,240
1...54,17,45,15,time trialist,382.014826073375,191.007413036687,975,0,615.950612119912,79.24915142994323,161.23735784055776,255
1...55,18,45,15,time trialist,382.014826073375,191.007413036687,1035,0,614.730392096805,79.09215604835535,160.9179409122544,270
1...56,19,45,15,time trialist,382.014826073375,191.007413036687,1095,0,613.77347748682,78.96903794547495,160.667449427455,285
1...57,20,45,15,time trialist,382.014826073375,191.007413036687,1155,0,613.021931768208,78.87234291946334,160.47071734604944,300
1...58,2,60,15,time trialist,382.014826073375,191.007413036687,90,0,1167.30383966825,150.18710418395378,305.5650618764314,30
1...59,3,60,15,time trialist,382.014826073375,191.007413036687,165,0,957.841304731623,123.23733284926612,250.73406563221891,45
1...60,4,60,15,time trialist,382.014826073375,191.007413036687,240,0,859.462882331548,110.57981398198284,224.98155141404587,60
1...61,5,60,15,time trialist,382.014826073375,191.007413036687,315,0,804.492674989379,103.50726270907845,210.5920032629459,75
1...62,6,60,15,time trialist,382.014826073375,191.007413036687,390,0,770.773228735323,99.16886698425806,201.76526567251022,90
1...63,7,60,15,time trialist,382.014826073375,191.007413036687,465,0,748.893547587167,96.3537936156622,196.03782274233623,105
1...64,8,60,15,time trialist,382.014826073375,191.007413036687,540,0,734.174428443678,94.46000914826298,192.18479973409788,120
1...65,9,60,15,time trialist,382.014826073375,191.007413036687,615,0,724.030441824599,93.15486825569705,189.5294089150173,135
1...66,10,60,15,time trialist,382.014826073375,191.007413036687,690,0,716.922645580738,92.24036827829747,187.66880148338433,150
1...67,11,60,15,time trialist,382.014826073375,191.007413036687,765,0,711.88423773782,91.5921189897141,186.34989773959342,165
1...68,12,60,15,time trialist,382.014826073375,191.007413036687,840,0,708.283324619835,91.12881997943937,185.40728691084684,180
1...69,13,60,15,time trialist,382.014826073375,191.007413036687,915,0,705.694670729001,90.79575979546073,184.72965512428976,195
1...70,14,60,15,time trialist,382.014826073375,191.007413036687,990,0,703.825877474473,90.55531798615782,184.24046121688656,210
1...71,15,60,15,time trialist,382.014826073375,191.007413036687,1065,0,702.47266521862,90.381211619720645,183.88623091913544,225
1...72,16,60,15,time trialist,382.014826073375,191.007413036687,1140,0,701.490636639487,90.25486231501195,183.62916535201416,240
1...73,17,60,15,time trialist,382.014826073375,191.007413036687,1215,0,700.776840642071,90.1630242260869,183.44231501304878,255
1...74,18,60,15,time trialist,382.014826073375,191.007413036687,1290,0,700.257410910458,90.09619359933238,183.30634392078727,270
1...75,19,60,15,time trialist,382.014826073375,191.007413036687,1365,0,699.879103133798,90.04751993996793,183.2073143149082,285
1...76,20,60,15,time trialist,382.014826073375,191.007413036687,1440,0,699.60340736762,90.01204849941323,183.13514544936655,300
1...77,2,75,15,time trialist,382.014826073375,191.007413036687,105,0,1196.9593618765,154.00262920166108,313.327986293023,30
1...78,3,75,15,time trialist,382.014826073375,191.007413036687,195,0,999.934331665427,128.6530863203777,261.75275497641707,45
